power,frequency,amplitude,phase,I,Q
-19.0,5360628415.300547,0.131512057901652,-0.5024569834258312,0.11525742709636688,-0.06333361566066742
-19.0,5360778688.5245905,0.1292591007815999,-0.5169713158138481,0.11236753314733505,-0.06388624757528305
-19.0,5360928961.748634,0.13016470708172212,-0.5309042462399166,0.11224748194217682,-0.06590412557125092
-19.0,5361079234.972677,0.1303689543188019,-0.5077031523058126,0.11392466723918915,-0.06338165700435638
-19.0,5361229508.196721,0.1308178669050739,-0.5142591702550278,0.11389753967523575,-0.0643479973077774
-19.0,5361379781.420765,0.13021044218139724,-0.5115937598813756,0.11353899538516998,-0.06374680995941162
-19.0,5361530054.644809,0.13098950296733888,-0.52586289752832,0.1132916584610939,-0.06575142592191696
-19.0,5361680327.868853,0.1318656743956756,-0.5129256506698069,0.11489621549844742,-0.06471024453639984
-19.0,5361830601.092896,0.129009364213674,-0.5239953473880992,0.11169979721307755,-0.06454898416996002
-19.0,5361980874.31694,0.130207067777228,-0.5121482117454557,0.1135006919503212,-0.06380809843540192
-19.0,5362131147.540983,0.12905814486435094,-0.5099751912381356,0.11263635009527206,-0.06300045549869537
-19.0,5362281420.765027,0.13203172172591418,-0.5097393244972873,0.11524675786495209,-0.06442484259605408
-19.0,5362431693.989071,0.13105359923223006,-0.5138247933310177,0.11413077265024185,-0.064414381980896
-19.0,5362581967.213115,0.13060118920927546,-0.5149623184387742,0.1136636883020401,-0.0643213540315628
-19.0,5362732240.437159,0.13163313659867026,-0.5185779449349178,0.11432665586471558,-0.06524337828159332
-19.0,5362882513.661202,0.1313515844828873,-0.5225201317549324,0.11382458359003067,-0.06555305421352386
-19.0,5363032786.885246,0.13137400333304936,-0.5353685304430028,0.11299224197864532,-0.06702150404453278
-19.0,5363183060.109289,0.13139543039356574,-0.5192962028074941,0.11407339572906494,-0.06520751118659973
-19.0,5363333333.333333,0.13014563675713486,-0.5187246140986879,0.11302526295185089,-0.06452268362045288
-19.0,5363483606.557377,0.13063064509499098,-0.5185631145805167,0.11345692723989487,-0.06474481523036957
-19.0,5363633879.781421,0.12995696418195657,-0.5288809503476518,0.11220123618841171,-0.06557206064462662
-19.0,5363784153.005465,0.13064687191265376,-0.5204437625270459,0.11334904283285141,-0.06496614217758179
-19.0,5363934426.229508,0.1286845093145772,-0.5106164274316647,0.11226995289325714,-0.06289006769657135
-19.0,5364084699.453552,0.1285813668871396,-0.5201587736165905,0.11157523095607758,-0.06390724331140518
-19.0,5364234972.677596,0.13070042020724382,-0.5198346637650002,0.11343506723642349,-0.06492368876934052
-19.0,5364385245.901639,0.12942708977835676,-0.533853199602014,0.11141766607761383,-0.06585951149463654
-19.0,5364535519.125683,0.13047420216768477,-0.5222758094841423,0.11308018118143082,-0.06508755683898926
-19.0,5364685792.349727,0.13102657538303034,-0.5374984861093527,0.11255079507827759,-0.06708414107561111
-19.0,5364836065.5737705,0.13183212947789172,-0.5406561682400726,0.11302906274795532,-0.06785382330417633
-19.0,5364986338.797814,0.1307752997052314,-0.5227919132706187,0.11330745369195938,-0.0652962476015091
-19.0,5365136612.021858,0.12888090751404468,-0.5145568401747648,0.11219223588705063,-0.06342862546443939
-19.0,5365286885.245902,0.1299900160259997,-0.5181874182806994,0.1129247173666954,-0.06438487768173218
-19.0,5365437158.469945,0.1316801466404621,-0.5345033220261765,0.11331363022327423,-0.06707967072725296
-19.0,5365587431.693989,0.1317073660161334,-0.525958931363956,0.11390618234872818,-0.06612270325422287
-19.0,5365737704.918033,0.13019742677595705,-0.5012952414884829,0.11417804658412933,-0.06256791204214096
