frequency,frequency,amplitude,phase,I,Q
5228000000.0,5319250000.0,0.13189260229719107,-0.368854826365439,0.12302161753177643,-0.04755355045199394
5228000000.0,5319500000.0,0.13194193403661528,-0.3700573349642114,0.12301033735275269,-0.04771929234266281
5228000000.0,5319750000.0,0.1320245333596371,-0.3680092346205809,0.12318488210439682,-0.0474969707429409
5228000000.0,5320000000.0,0.13191950642509925,-0.36965307367006894,0.12300870567560196,-0.04766145721077919
5228000000.0,5320250000.0,0.13164606763198308,-0.36411619667765255,0.12301520258188248,-0.0468822680413723
5228000000.0,5320500000.0,0.13146971918579986,-0.36677871317665856,0.12272532284259796,-0.04714639112353325
5228000000.0,5320750000.0,0.13245994820252016,-0.36799790500771834,0.12359168380498886,-0.047652214765548706
5228000000.0,5321000000.0,0.13139346450729886,-0.36872863544904144,0.12256202846765518,-0.04735812172293663
5228000000.0,5321250000.0,0.13204047340668973,-0.37079123680684284,0.12306712567806244,-0.0478452630341053
5228000000.0,5321500000.0,0.1317155647105204,-0.37191826736916433,0.12271042913198471,-0.0478658601641655
5228000000.0,5321750000.0,0.13192460730428116,-0.3717463480908226,0.1229134202003479,-0.047920696437358856
5228000000.0,5322000000.0,0.13188340692129888,-0.37445628697568056,0.12274476140737534,-0.04823853820562363
5228000000.0,5322250000.0,0.1316766116311003,-0.3700497716920069,0.12276333570480347,-0.047622404992580414
5228000000.0,5322500000.0,0.13210872756459732,-0.37347433088601995,0.12300185859203339,-0.04820019379258156
5228000000.0,5322750000.0,0.13181546800938632,-0.3723961062825624,0.12278059870004654,-0.04796084016561508
5228000000.0,5323000000.0,0.13184254092578188,-0.3781512888437992,0.12252770364284515,-0.048676662147045135
5228000000.0,5323250000.0,0.1320781678246883,-0.3735606081458234,0.12296924740076065,-0.04819965362548828
5228000000.0,5323500000.0,0.1314259505639447,-0.3759682210091127,0.12224618345499039,-0.048256099224090576
5228000000.0,5323750000.0,0.1319164422649824,-0.37822548942326806,0.12259276956319809,-0.048713043332099915
5228000000.0,5324000000.0,0.131238103414578,-0.37390449371468515,0.12217064201831818,-0.04793510213494301
5228000000.0,5324250000.0,0.13114860924496252,-0.3745136009001585,0.12205813080072403,-0.047976769506931305
5228000000.0,5324500000.0,0.1314670661141861,-0.3729443697985473,0.12242983281612396,-0.0479012057185173
5228000000.0,5324750000.0,0.13171964337225064,-0.37445212619885954,0.12259254604578018,-0.04817812889814377
5228000000.0,5325000000.0,0.13169537367221112,-0.37403355200432536,0.12259010970592499,-0.04811794310808182
5228000000.0,5325250000.0,0.13222079806246195,-0.3744968023926595,0.1230568140745163,-0.04836693033576012
5228000000.0,5325500000.0,0.13053663058259105,-0.3773586938349359,0.12135221809148788,-0.04809834808111191
5228000000.0,5325750000.0,0.13172338462551425,-0.3753008675519307,0.12255509197711945,-0.04828353226184845
5228000000.0,5326000000.0,0.13256617738957405,-0.37204922504709165,0.12349657714366913,-0.04819114878773689
5228000000.0,5326250000.0,0.1314050744386876,-0.37361660060453705,0.1223398894071579,-0.04796086996793747
5228000000.0,5326500000.0,0.1311574510469761,-0.36954999213441625,0.12230300903320312,-0.04737352579832077
5228000000.0,5326750000.0,0.13151445029924952,-0.3736975297277463,0.12243783473968506,-0.048010699450969696
5228000000.0,5327000000.0,0.13221433148180392,-0.37280526608466236,0.12313243001699448,-0.04815635085105896
5228000000.0,5327250000.0,0.1319590179175968,-0.36742298961859926,0.12315156310796738,-0.04740121215581894
5228000000.0,5327500000.0,0.13191803534569088,-0.36615165676467665,0.12317346036434174,-0.047229934483766556
5228000000.0,5327750000.0,0.13187037232936974,-0.36564567952212795,0.12315282970666885,-0.047150563448667526
5228000000.0,5328000000.0,0.1319972497269236,-0.3647122622572326,0.12331531941890717,-0.04708084464073181
5228000000.0,5328250000.0,0.13179461725869637,-0.3684764878312959,0.12294819205999374,-0.04747170954942703
5228000000.0,5328500000.0,0.1318930993971714,-0.36348709951918684,0.12327556312084198,-0.04689269885420799
5228000000.0,5328750000.0,0.13196399101359083,-0.3632838177615302,0.12335135787725449,-0.04689282923936844
5228000000.0,5329000000.0,0.1318647944394722,-0.3626286296396104,0.1232893094420433,-0.04677681252360344
5228000000.0,5329250000.0,0.1314117284096422,-0.36538034624542887,0.12273696810007095,-0.04695400968194008
5228000000.0,5329500000.0,0.13141808541919475,-0.35768540774623503,0.12310059368610382,-0.04601040109992027
5228000000.0,5329750000.0,0.1321358249930423,-0.3605614466834091,0.12363934516906738,-0.04661747068166733
5228000000.0,5330000000.0,0.1317783048848301,-0.3547940300123767,0.12357089668512344,-0.04577941820025444
5228000000.0,5330250000.0,0.13208390031501235,-0.35847794857810195,0.12368758022785187,-0.04634154960513115
5228000000.0,5330500000.0,0.1319164856527977,-0.3587358068704978,0.12351886928081512,-0.04631466418504715
5228000000.0,5330750000.0,0.13204909916493418,-0.35829633983946135,0.12366340309381485,-0.04630688205361366
5228000000.0,5331000000.0,0.1325811091325304,-0.3588570564071543,0.12413553893566132,-0.04656305909156799
5228000000.0,5331250000.0,0.13236502380673565,-0.35947599779676825,0.12390442192554474,-0.04656386747956276
5228000000.0,5331500000.0,0.13204098010785117,-0.36443948483482935,0.1233690157532692,-0.047062791883945465
5228000000.0,5331750000.0,0.13203127833592684,-0.3607105323991338,0.12353457510471344,-0.04659900441765785
5228000000.0,5332000000.0,0.13194867414264597,-0.3618090912896635,0.1234060525894165,-0.046705447137355804
5228000000.0,5332250000.0,0.13186856645946307,-0.35901279245499185,0.12346117198467255,-0.046332038938999176
5228000000.0,5332500000.0,0.13225113084909826,-0.3614012437670858,0.12370800971984863,-0.04676205664873123
5228000000.0,5332750000.0,0.13233996470653078,-0.35915251880086974,0.12389601767063141,-0.046514976769685745
5228000000.0,5333000000.0,0.13204238091387235,-0.3637109859540642,0.12340457737445831,-0.04697340354323387
5228000000.0,5333250000.0,0.13192550253780094,-0.35871138538934993,0.12352844327688217,-0.04631481319665909
5228000000.0,5333500000.0,0.13272834897678112,-0.3635582434287682,0.12405288219451904,-0.04719848558306694
5228000000.0,5333750000.0,0.13179745708713014,-0.36090199249103155,0.12330689281225204,-0.04654008895158768
5228000000.0,5334000000.0,0.1322315888586205,-0.3625393123705663,0.12363643944263458,-0.04689588397741318
5228000000.0,5334250000.0,0.13245706833320914,-0.36280063482492764,0.12383498251438141,-0.0470082126557827
5228000000.0,5334500000.0,0.13187968098738223,-0.3624110323439592,0.12331340461969376,-0.04675526171922684
5228000000.0,5334750000.0,0.13176572078876475,-0.36036258923667663,0.12330228090286255,-0.04646237939596176
5228000000.0,5335000000.0,0.1321184416141861,-0.35922964360611004,0.12368504703044891,-0.046446654945611954
5228000000.0,5335250000.0,0.13183025703428017,-0.3597951831354651,0.12338902801275253,-0.04641513153910637
5228000000.0,5335500000.0,0.13204221408567463,-0.36584596940245145,0.1233038529753685,-0.04723670333623886
5228000000.0,5335750000.0,0.13245594152632628,-0.3635444611011784,0.1237989291548729,-0.04709991067647934
5228000000.0,5336000000.0,0.13231881306057747,-0.3645803810506898,0.12362195551395416,-0.04717923700809479
5228000000.0,5336250000.0,0.13218231315540502,-0.3589880194660025,0.12375606596469879,-0.04643920809030533
5228000000.0,5336500000.0,0.1322522698585753,-0.36130722839017493,0.12371347099542618,-0.04675082862377167
5228000000.0,5336750000.0,0.13228761027552938,-0.361194897087182,0.12375178188085556,-0.04674942046403885
5228000000.0,5337000000.0,0.13213361659860307,-0.36432222056026975,0.12346109002828598,-0.04708133265376091
5228000000.0,5337250000.0,0.13193303815143684,-0.3596138503278509,0.12349364906549454,-0.046428926289081573
5228000000.0,5337500000.0,0.1316412433194205,-0.3635312054829326,0.12303809821605682,-0.04680858179926872
5228000000.0,5337750000.0,0.1323023142811424,-0.36235516324195866,0.12371120601892471,-0.04689818620681763
5228000000.0,5338000000.0,0.13194104311191784,-0.36230970500086707,0.12337552011013031,-0.04676451534032822
5228000000.0,5338250000.0,0.13214469408623492,-0.36551964386671637,0.12341497093439102,-0.04723309352993965
5228000000.0,5338500000.0,0.13200009477179586,-0.3621088763485506,0.12344013154506683,-0.04676065593957901
5228000000.0,5338750000.0,0.1320730739430676,-0.3622878117659929,0.12350000441074371,-0.04680860787630081
5228000000.0,5339000000.0,0.13194036168046167,-0.35901694348709456,0.12352819740772247,-0.04635777696967125
5228000000.0,5339250000.0,0.13186503111029185,-0.36493415174667454,0.12318135797977448,-0.0470610186457634
5228000000.0,5339500000.0,0.13252183011261834,-0.3625788444740072,0.1239059567451477,-0.047003716230392456
5228000000.0,5339750000.0,0.13193575851317932,-0.36024697365785785,0.12346677482128143,-0.0465080626308918
5228000000.0,5340000000.0,0.13212893655928545,-0.3612337245649722,0.123601533472538,-0.04669814556837082
5228000000.0,5340250000.0,0.13182734088092732,-0.3582104677036837,0.12345969676971436,-0.04621851444244385
5228000000.0,5340500000.0,0.13202624880471,-0.36279702836564437,0.12343237549066544,-0.04685487225651741
5228000000.0,5340750000.0,0.13219980974608658,-0.36289986247736894,0.12358981370925903,-0.04692917689681053
5228000000.0,5341000000.0,0.13210506602065952,-0.3666166834078966,0.12332608550786972,-0.04735425114631653
5228000000.0,5341250000.0,0.13220613444199233,-0.3615446318240024,0.12365921586751938,-0.04676387831568718
5228000000.0,5341500000.0,0.13208610850607427,-0.3568248596009281,0.12376608699560165,-0.046137791126966476
5228000000.0,5341750000.0,0.1320086141045924,-0.3626456246998059,0.12342298030853271,-0.04682992771267891
5228000000.0,5342000000.0,0.13218283169018233,-0.3612308269217115,0.12365208566188812,-0.0467168353497982
5228000000.0,5342250000.0,0.13206993175182313,-0.35484594046263274,0.12384197860956192,-0.04588715732097626
5228000000.0,5342500000.0,0.13160443436249483,-0.3575929597532826,0.12327940762042999,-0.04606424644589424
5228000000.0,5342750000.0,0.13229145608225687,-0.35954916232887935,0.12383215129375458,-0.046547047793865204
5228000000.0,5343000000.0,0.13213751925185502,-0.36315423724227613,0.1235196441411972,-0.04693848639726639
5228000000.0,5343250000.0,0.1320872301573511,-0.3592375488840956,0.12365546077489853,-0.04643665999174118
5228000000.0,5343500000.0,0.13238276673429156,-0.3591527181116418,0.12393607944250107,-0.046530045568943024
5228000000.0,5343750000.0,0.13203005024886436,-0.3565138872434589,0.12372789531946182,-0.046079736202955246
5228000000.0,5344000000.0,0.13225692577560147,-0.3608396187326183,0.12373967468738556,-0.046694617718458176
5228000000.0,5344250000.0,0.13161511079605762,-0.35865939390249507,0.12324021011590958,-0.046199437230825424
5228000000.0,5344500000.0,0.13271175689584272,-0.3604369510620774,0.12418407201766968,-0.04680519923567772
5228000000.0,5344750000.0,0.13211323223989177,-0.36187515438018275,0.12355686724185944,-0.046771857887506485
5228000000.0,5345000000.0,0.13189147016607372,-0.35679924384369227,0.12358488887548447,-0.046066638082265854
5228000000.0,5345250000.0,0.13219878369623705,-0.3574546197783202,0.12384255975484848,-0.04625514894723892
5228000000.0,5345500000.0,0.13174615746573853,-0.3591175641294452,0.12334171682596207,-0.0463019534945488
5228000000.0,5345750000.0,0.1319556136818447,-0.3608746363342716,0.12345613539218903,-0.04659255966544151
5228000000.0,5346000000.0,0.1324534238777605,-0.358230779563855,0.12404509633779526,-0.04644053801894188
5228000000.0,5346250000.0,0.13194509719403336,-0.36084831511775706,0.12344752252101898,-0.04658559709787369
5228000000.0,5346500000.0,0.13189258213797045,-0.36387920542866536,0.12325668334960938,-0.04694084823131561
5228000000.0,5346750000.0,0.13186328272537134,-0.361080170327815,0.12336017936468124,-0.046585313975811005
5228000000.0,5347000000.0,0.13152537263441522,-0.36134193307349743,0.12303189188241959,-0.046498142182826996
5228000000.0,5347250000.0,0.13212213124820288,-0.3611015182538561,0.12360133975744247,-0.04667939990758896
5228000000.0,5347500000.0,0.1318950025549699,-0.3579124306701861,0.1235368400812149,-0.046205420047044754
5228000000.0,5347750000.0,0.13179616015496848,-0.36191579159321347,0.12325843423604965,-0.04666461423039436
5228000000.0,5348000000.0,0.13144088904467083,-0.3590398655477068,0.12305951118469238,-0.04618510603904724
5228000000.0,5348250000.0,0.13179717052809084,-0.35901912319424273,0.12339403480291367,-0.04630773514509201
5228000000.0,5348500000.0,0.1315317698376976,-0.36071335125348924,0.12306708097457886,-0.0464230552315712
5228000000.0,5348750000.0,0.1318305661519216,-0.3608388552043122,0.12334080785512924,-0.046543993055820465
5228000000.0,5349000000.0,0.1318052561221626,-0.3558654385631929,0.1235470399260521,-0.04592117667198181
5228000000.0,5349250000.0,0.1322804987060538,-0.3604208004256122,0.12378127872943878,-0.04665110260248184
5228000000.0,5349500000.0,0.13255363130847092,-0.3614440345743673,0.12398896366357803,-0.04687432199716568
5228000000.0,5349750000.0,0.13224012422981563,-0.3590355876917446,0.12380798161029816,-0.04646540805697441
5228000000.0,5350000000.0,0.13216612270175487,-0.36171637881867197,0.12361375987529755,-0.04677095636725426
5228000000.0,5350250000.0,0.13218971988176456,-0.35972682530687083,0.12372865527868271,-0.04653323441743851
5228000000.0,5350500000.0,0.1319918196171463,-0.3633258033182335,0.12337540090084076,-0.04690789803862572
5228000000.0,5350750000.0,0.13205469413737686,-0.36456780535376143,0.1233757883310318,-0.04708351194858551
5228000000.0,5351000000.0,0.13217633367615428,-0.3672489020268885,0.12336263805627823,-0.047457799315452576
5228000000.0,5351250000.0,0.13164448052075292,-0.3610051224262117,0.12315897643566132,-0.046498771756887436
5228000000.0,5351500000.0,0.13150395178517274,-0.36152996814992766,0.12300311028957367,-0.04651369899511337
5228000000.0,5351750000.0,0.13191010110671395,-0.3627005125377149,0.1233283057808876,-0.04680174961686134
5228000000.0,5352000000.0,0.13194422563517838,-0.3642665564655055,0.12328674644231796,-0.047006987035274506
5228000000.0,5352250000.0,0.1320868546441119,-0.3606688635436997,0.12358851730823517,-0.04661346971988678
5228000000.0,5352500000.0,0.1318291592202549,-0.35804400053769636,0.12346909195184708,-0.04619859904050827
5228000000.0,5352750000.0,0.13175844691415614,-0.36302304393931395,0.12317143380641937,-0.046787671744823456
5228000000.0,5353000000.0,0.1317575120641355,-0.363284225621878,0.12315833568572998,-0.04681950807571411
5228000000.0,5353250000.0,0.13203832844586938,-0.36127453894288625,0.12351486831903458,-0.04667116329073906
5228000000.0,5353500000.0,0.13192237987142294,-0.36064531835863306,0.12343572080135345,-0.046552520245313644
5228000000.0,5353750000.0,0.1323677183858727,-0.35931252458019886,0.12391455471515656,-0.04654455929994583
5228000000.0,5354000000.0,0.13188528781544978,-0.3651025018180737,0.12319235503673553,-0.04708898812532425
5228000000.0,5354250000.0,0.13223859122917112,-0.35921311005453316,0.12379829585552216,-0.04648684710264206
5228000000.0,5354500000.0,0.1318224014093797,-0.35953666462196787,0.12339366972446442,-0.04638046771287918
5228000000.0,5354750000.0,0.13203382091354465,-0.3654585311356164,0.12331430613994598,-0.047185927629470825
5228000000.0,5355000000.0,0.1317488380158335,-0.36205232358835016,0.12320780754089355,-0.046664681285619736
5228000000.0,5355250000.0,0.13254197307747725,-0.3586541849530915,0.12410833686590195,-0.04652413725852966
5228000000.0,5355500000.0,0.13243791612724023,-0.36041979379738603,0.12392862886190414,-0.04670649394392967
5228000000.0,5355750000.0,0.13233010610533152,-0.36031579979603773,0.1238325983285904,-0.04665559530258179
5228000000.0,5356000000.0,0.13202047254536375,-0.36445948123665095,0.1233489140868187,-0.047057949006557465
5228000000.0,5356250000.0,0.13272244215983495,-0.3600008910679906,0.12421447038650513,-0.046754807233810425
5228000000.0,5356500000.0,0.1325202813645672,-0.36521126535498516,0.12378034740686417,-0.04732917249202728
5228000000.0,5356750000.0,0.13217184922120198,-0.36305951661509184,0.12355618178844452,-0.046938978135585785
5228000000.0,5357000000.0,0.13213603801502324,-0.363463823334583,0.12350372225046158,-0.04697619751095772
5228000000.0,5357250000.0,0.1324231976016773,-0.36240057531385916,0.12382210791110992,-0.04694665968418121
5228000000.0,5357500000.0,0.13186454616387175,-0.3624868194091253,0.12329570949077606,-0.046759240329265594
5228000000.0,5357750000.0,0.13243158954079196,-0.3639899182166645,0.12375517934560776,-0.04714638367295265
5228000000.0,5358000000.0,0.13210446089697503,-0.3631774742537415,0.12348765134811401,-0.04692961275577545
5228000000.0,5358250000.0,0.13188962344631905,-0.3634772399306987,0.12327277660369873,-0.046890247613191605
5228000000.0,5358500000.0,0.13215988194332107,-0.3629544903233602,0.1235499233007431,-0.0469217523932457
5228000000.0,5358750000.0,0.13228770785673064,-0.36263070593887,0.12368462234735489,-0.04692709073424339
5228000000.0,5359000000.0,0.13232232396157823,-0.36281652186842406,0.12370826303958893,-0.04696235805749893
5228000000.0,5359250000.0,0.13226127692096776,-0.36173372274728055,0.12370194494724274,-0.04680677503347397
5228000000.0,5359500000.0,0.13191334804134994,-0.35912534803588125,0.12349788099527359,-0.04636167362332344
5228000000.0,5359750000.0,0.13259216321354483,-0.36244054679883075,0.12397821992635727,-0.047011516988277435
5228000000.0,5360000000.0,0.13236001911686981,-0.3590764256333843,0.1239183321595192,-0.04651259630918503
5228000000.0,5360250000.0,0.13167684707018198,-0.3619609260256771,0.12314474582672119,-0.04662792757153511
5228000000.0,5360500000.0,0.1320421799899566,-0.35950588236929826,0.12360082566738129,-0.046453990042209625
5228000000.0,5360750000.0,0.1324919254857491,-0.3612250151487954,0.12394150346517563,-0.0468253567814827
5228000000.0,5361000000.0,0.13177649377265654,-0.35863187585128503,0.12339259684085846,-0.04625269025564194
5228000000.0,5361250000.0,0.13297874284700184,-0.35966307111121687,0.12447015941143036,-0.04680304974317551
5228000000.0,5361500000.0,0.1318484549517284,-0.36234793164779683,0.1232871562242508,-0.04673641175031662
5228000000.0,5361750000.0,0.132245511380031,-0.35868378796575107,0.12382936477661133,-0.046423740684986115
5228000000.0,5362000000.0,0.1326217542829863,-0.3635988805576006,0.12395133823156357,-0.04716561734676361
5228000000.0,5362250000.0,0.1315316346735549,-0.3589174931600001,0.12315012514591217,-0.0462019219994545
5228000000.0,5362500000.0,0.13154220165061037,-0.35817370739527943,0.12319435179233551,-0.04611401632428169
5228000000.0,5362750000.0,0.1316216083194744,-0.3628184368219262,0.12305307388305664,-0.04671390354633331
5228000000.0,5363000000.0,0.13239715165452792,-0.3606216292534705,0.12388105690479279,-0.046717122197151184
5228000000.0,5363250000.0,0.1320553463886096,-0.3601785453322363,0.12358187139034271,-0.046541761606931686
5228000000.0,5363500000.0,0.13220226889666298,-0.3611688636923961,0.12367316335439682,-0.04671604186296463
5228000000.0,5363750000.0,0.13192484326069262,-0.3593707137717487,0.12349726259708405,-0.04639601707458496
5228000000.0,5364000000.0,0.1322145792800003,-0.36347047367478397,0.123576819896698,-0.04700494185090065
5228000000.0,5364250000.0,0.1320100554615681,-0.36056575547303443,0.12352146208286285,-0.04657363146543503
5228000000.0,5364500000.0,0.13206471583902482,-0.3574252935856264,0.12371832132339478,-0.04620461165904999
5228000000.0,5364750000.0,0.13215640127271275,-0.36594566450171656,0.12340576946735382,-0.047289855778217316
5228000000.0,5365000000.0,0.13206830601748154,-0.3584863128136603,0.12367258965969086,-0.04633711278438568
5228000000.0,5365250000.0,0.13196524469018547,-0.3649469165933169,0.12327437102794647,-0.04709835723042488
5228000000.0,5365500000.0,0.13209243899436188,-0.37002458254066645,0.1231522187590599,-0.0477696917951107
5228000000.0,5365750000.0,0.13225176871002936,-0.36635092463224317,0.12347563356161118,-0.047374024987220764
5228000000.0,5366000000.0,0.1323639000099032,-0.36375506402225866,0.1237029880285263,-0.047093234956264496
5228000000.0,5366250000.0,0.13211582435031374,-0.3639969472141119,0.12345977127552032,-0.04703483730554581
5228000000.0,5366500000.0,0.13215598506399748,-0.35933536554842355,0.12371528148651123,-0.046472933143377304
5228000000.0,5366750000.0,0.1317603351331812,-0.3586599401185103,0.12337616831064224,-0.04625048115849495
5228000000.0,5367000000.0,0.13182165988589387,-0.36434426926193364,0.12316857278347015,-0.04697289317846298
5228000000.0,5367250000.0,0.13179078394027982,-0.361700841977856,0.12326343357563019,-0.04663621634244919
5228000000.0,5367500000.0,0.13250886576519727,-0.3602150020941411,0.12400458753108978,-0.046706121414899826
5228000000.0,5367750000.0,0.1326799123043584,-0.36227601056992775,0.1240680068731308,-0.04702221602201462
5228000000.0,5368000000.0,0.13193329000220214,-0.3595077053345441,0.1234988123178482,-0.04641590639948845
5228000000.0,5368250000.0,0.13218156950107393,-0.3624773062358092,0.12359257787466049,-0.046870481222867966
5228000000.0,5368500000.0,0.1326163178951772,-0.3630307088428403,0.12397303432226181,-0.04709325358271599
5228000000.0,5368750000.0,0.13194969645492893,-0.36808222389902345,0.12311159074306488,-0.04747903347015381
5228000000.0,5369000000.0,0.13223141118853102,-0.35791061772908733,0.12385201454162598,-0.04632304608821869
5228000000.0,5369250000.0,0.13237504871399727,-0.36167534654818523,0.12381108850240707,-0.04683981090784073
5228000000.0,5369500000.0,0.13184549311981872,-0.36063559768672676,0.12336423248052597,-0.04652418941259384
5228000000.0,5369750000.0,0.1322442520811266,-0.36263781672923184,0.123643659055233,-0.046912554651498795
5228000000.0,5370000000.0,0.13235068376105266,-0.36386536453588597,0.12368544191122055,-0.047102175652980804
5228000000.0,5370250000.0,0.13158861598507535,-0.36409990207980597,0.12296228110790253,-0.046859804540872574
5228000000.0,5370500000.0,0.1323982792470412,-0.3592529640654814,0.1239459365606308,-0.04654792323708534
5228000000.0,5370750000.0,0.13213682228654672,-0.3596761484550251,0.12368150055408478,-0.04650834575295448
5228000000.0,5371000000.0,0.1320909404995962,-0.35914948891540965,0.1236630231142044,-0.04642707481980324
5228000000.0,5371250000.0,0.1320533612036946,-0.36190123959791276,0.12349965423345566,-0.046753883361816406
5228000000.0,5371500000.0,0.13251432548610242,-0.3596289326882661,0.12403704971075058,-0.04663535952568054
5228000000.0,5371750000.0,0.13207664867511193,-0.36008148719026073,0.12360632419586182,-0.04653727263212204
