current,frequency,amplitude,phase,I,Q
-0.0003466622176789864,5227000000.0,0.12456210298274555,0.9520383846742907,0.07224898785352707,0.10146822780370712
-0.0003466622176789864,5227250000.0,0.12174849161620749,1.0398377757006092,0.06164858490228653,0.10498641431331635
-0.0003466622176789864,5227500000.0,0.12328241036258543,1.056077684930633,0.06069069355726242,0.10730886459350586
-0.0003466622176789864,5227750000.0,0.1196021152006072,1.1186315777846443,0.05225580930709839,0.10758250951766968
-0.0003466622176789864,5228000000.0,0.11722545554363982,1.0995584203295397,0.05321913957595825,0.10444869846105576
-0.0003466622176789864,5228250000.0,0.11951962813782809,1.1785630941910425,0.045686736702919006,0.11044303327798843
-0.0003466622176789864,5228500000.0,0.11179619876876506,1.286537856008112,0.03135276958346367,0.10730980336666107
-0.0003466622176789864,5228750000.0,0.11799977418157244,1.3366270043217154,0.02738008461892605,0.11477925628423691
-0.0003466622176789864,5229000000.0,0.11540148745158832,1.3785692549491857,0.022046925500035286,0.1132759302854538
-0.0003466622176789864,5229250000.0,0.11660217219734659,1.3988438135323045,0.01995137706398964,0.11488258838653564
-0.0003466622176789864,5229500000.0,0.1166672136426641,1.3823096967018351,0.021860232576727867,0.11460091173648834
-0.0003466622176789864,5229750000.0,0.11004964270338628,1.455484085701353,0.012661966495215893,0.1093187928199768
-0.0003466622176789864,5230000000.0,0.11055341677070064,1.5201578721212963,0.005595861934125423,0.11041170358657837
-0.0003466622176789864,5230250000.0,0.11371770431986765,1.470941585610859,0.011336390860378742,0.11315123736858368
-0.0003466622176789864,5230500000.0,0.10874588944227577,1.516375313438518,0.005915140733122826,0.10858489573001862
-0.0003466622176789864,5230750000.0,0.10588871545816948,1.409795067576166,0.016974659636616707,0.10451928526163101
-0.0003466622176789864,5231000000.0,0.11431773341963124,1.5083803870154038,0.007130616810172796,0.11409512907266617
-0.0003466622176789864,5231250000.0,0.1138452672201619,1.5859962927473994,-0.0017303775530308485,0.11383211612701416
-0.0003466622176789864,5231500000.0,0.10938829196972837,1.5143431610365818,0.006172035820782185,0.10921403020620346
-0.0003466622176789864,5231750000.0,0.11220734235963693,1.5634937913305322,0.0008193908142857254,0.11220435053110123
-0.0003466622176789864,5232000000.0,0.111966360018092,1.5609771869336877,0.001099395682103932,0.11196096241474152
-0.0003466622176789864,5232250000.0,0.11369536090526496,1.5021325075858372,0.007800624705851078,0.11342744529247284
-0.0003466622176789864,5232500000.0,0.1196641986723124,1.553001423205238,0.0021293004974722862,0.11964525282382965
-0.0003466622176789864,5232750000.0,0.11059336241399835,1.4994077612924068,0.007888397201895714,0.11031167209148407
-0.0003466622176789864,5233000000.0,0.11316019459608433,1.5315939937648064,0.004435007460415363,0.11307325214147568
-0.0003466622176789864,5233250000.0,0.11797469360058946,1.4898710385809342,0.00953671894967556,0.1175886020064354
-0.0003466622176789864,5233500000.0,0.11481833394741192,1.494246760056348,0.008780712261795998,0.1144820898771286
-0.0003466622176789864,5233750000.0,0.11423022428868695,1.5136436466518222,0.006525009870529175,0.1140437126159668
-0.0003466622176789864,5234000000.0,0.11444632636367924,1.5533043221300595,0.0020017935894429684,0.1144288182258606
-0.0003466622176789864,5234250000.0,0.10770927934518092,1.514375363175765,0.006073837634176016,0.1075378879904747
-0.0003466622176789864,5234500000.0,0.12023439782980291,1.487878821174157,0.009958116337656975,0.11982131004333496
-0.0003466622176789864,5234750000.0,0.11953215396799816,1.5983713150429284,-0.0032956800423562527,0.11948671191930771
-0.0003466622176789864,5235000000.0,0.11502732544772418,1.505578808538449,0.007496479898691177,0.11478278785943985
-0.0003466622176789864,5235250000.0,0.11782252987131325,1.4989596476523734,0.008456701412796974,0.11751864850521088
-0.0003466622176789864,5235500000.0,0.11328538985608651,1.504816899792468,0.007469083182513714,0.11303889751434326
-0.0003466622176789864,5235750000.0,0.11012434454216671,1.576354636849289,-0.0006121020996943116,0.11012264341115952
-0.0003466622176789864,5236000000.0,0.1190833081647926,1.5047484113235157,0.0078594870865345,0.11882366240024567
-0.0003466622176789864,5236250000.0,0.11860288216539501,1.4846752736737048,0.010201583616435528,0.1181633248925209
-0.0003466622176789864,5236500000.0,0.11798291449650342,1.520712245024139,0.005906595848500729,0.11783497035503387
-0.0003466622176789864,5236750000.0,0.11586777053306377,1.494695810667344,0.008809088729321957,0.11553242057561874
