,time,amp,phase
0,1.5000000000000002e-08,23.907935184230865,-0.7798241909345435
1,3.0000000000000004e-08,24.02024074930209,-0.7740979924431604
2,4.5000000000000006e-08,23.8734117851714,-0.7639393076947425
3,6.000000000000001e-08,23.73204772110977,-0.7507101027707083
4,7.500000000000001e-08,23.773845318911942,-0.7362078294770962
5,9.000000000000001e-08,23.835036494460194,-0.7191648966330144
6,1.05e-07,23.731112161485186,-0.7156756940049964
7,1.2000000000000002e-07,23.655795999271284,-0.7148545259845313
8,1.35e-07,23.681950189016078,-0.7230058209898915
9,1.5000000000000002e-07,23.85149968494094,-0.7329074593904993
10,1.65e-07,23.721738814635415,-0.7402048257982522
11,1.8000000000000002e-07,23.77254090538997,-0.7537014406847755
12,1.95e-07,23.801421761586553,-0.7547714577572052
13,2.1e-07,23.948328363318495,-0.7613386692483046
14,2.2500000000000002e-07,23.841637693129456,-0.7641330675340534
15,2.4000000000000003e-07,23.961570122481515,-0.7650598316114106
16,2.55e-07,23.743375463002646,-0.7561725934400985
17,2.7e-07,23.877326865903537,-0.7500083711988275
18,2.85e-07,23.849400760795852,-0.7529837777168702
19,3.0000000000000004e-07,23.77659875138747,-0.742875442573687
20,3.15e-07,23.753308592562526,-0.7377457046859767
21,3.3e-07,23.715512125419547,-0.7414565613149726
22,3.4500000000000003e-07,23.812990927066185,-0.7408032892462785
23,3.6000000000000005e-07,23.744907216939723,-0.7423460334443729
24,3.75e-07,23.905130061710114,-0.7504458111433474
25,3.9e-07,23.81084436713975,-0.7474378688933497
26,4.0500000000000004e-07,23.860187164413937,-0.7539755281693498
27,4.2e-07,23.86638534370398,-0.7489986175072454
28,4.35e-07,23.875076587040226,-0.7446275087023705
29,4.5000000000000003e-07,23.89866833459518,-0.7444298301925711
30,4.6500000000000005e-07,23.706547345075634,-0.7418876942127902
31,4.800000000000001e-07,23.849379922767262,-0.7410659972172091
32,4.95e-07,23.97252546722208,-0.7369913580123987
33,5.1e-07,23.75174388056739,-0.7395679985788832
34,5.250000000000001e-07,23.76585701671939,-0.7439051436156809
35,5.4e-07,23.82201973724867,-0.7454656382669544
36,5.550000000000001e-07,23.881452001346105,-0.7530888328563141
37,5.7e-07,23.744579131709315,-0.7572128444516539
38,5.85e-07,23.829376388937636,-0.75777874847694
39,6.000000000000001e-07,23.83243734210759,-0.762699444678458
40,6.15e-07,23.777921147625857,-0.7566733962066357
41,6.3e-07,23.885718509654968,-0.7520346150609006
42,6.450000000000001e-07,23.71902171227674,-0.7488030613551895
43,6.6e-07,23.784015486597273,-0.7450402081362212
44,6.75e-07,23.88700206156035,-0.7436700953071851
45,6.900000000000001e-07,23.759015643151827,-0.738735064175489
46,7.05e-07,23.75479422826863,-0.7287305228468213
47,7.200000000000001e-07,23.839955351447973,-0.7364130393818394
48,7.350000000000001e-07,23.77154903117631,-0.7407399333447345
49,7.5e-07,23.682834480106514,-0.7454631727309056
50,7.650000000000001e-07,23.830831921089917,-0.7434005491360951
51,7.8e-07,23.83496552114402,-0.7532355870787615
52,7.95e-07,23.723760102776236,-0.7490840770081226
53,8.100000000000001e-07,23.862825753144055,-0.7560318810074048
54,8.25e-07,23.81696698325111,-0.757708146886032
55,8.4e-07,23.868052438799534,-0.7539178071723873
56,8.550000000000001e-07,23.72075265974706,-0.7470891644161678
57,8.7e-07,23.866528180049162,-0.7497631691339687
58,8.850000000000001e-07,23.80927982686926,-0.743031468205397
59,9.000000000000001e-07,23.871253859864233,-0.7404719071055069
60,9.15e-07,23.79456214404246,-0.7435823221545558
61,9.300000000000001e-07,23.792759850316973,-0.7468629140556738
62,9.450000000000001e-07,23.806587511102954,-0.7362203854167724
63,9.600000000000001e-07,23.831694542371377,-0.7421919245545525
64,9.75e-07,23.86935895629655,-0.7489157017185957
65,9.9e-07,23.861724437018495,-0.7476305844365778
66,1.0050000000000001e-06,23.84249918849197,-0.7504286977887716
67,1.02e-06,23.797529715436973,-0.7488285822026606
68,1.035e-06,23.756992000954863,-0.7512895816218781
69,1.0500000000000001e-06,23.812068714842,-0.7459243398018591
70,1.065e-06,23.851257292344446,-0.749068939153914
71,1.08e-06,23.95286118919659,-0.7428494802695305
72,1.095e-06,23.799222716153828,-0.7482757167428368
73,1.1100000000000002e-06,23.79225953022612,-0.7417456481275346
74,1.125e-06,23.858975729748426,-0.7455827314897838
75,1.14e-06,23.831143484539638,-0.7463024175609019
76,1.1550000000000002e-06,23.86772258169096,-0.7468734996344855
77,1.17e-06,23.741316279727464,-0.7501788131722652
78,1.185e-06,23.80231675720948,-0.751585387393802
79,1.2000000000000002e-06,23.732734209779082,-0.7471446258228995
