,time,amp,phase
0,1.5000000000000002e-08,24.045473384840246,-0.784343723752776
1,3.0000000000000004e-08,23.933447048648027,-0.7868275039033047
2,4.5000000000000006e-08,23.943775928302937,-0.7810463907923578
3,6.000000000000001e-08,23.832684070063955,-0.7733931882067733
4,7.500000000000001e-08,23.87259325981976,-0.7567873603508384
5,9.000000000000001e-08,23.75677244455764,-0.755675867784548
6,1.05e-07,23.681789109580624,-0.7472933118817717
7,1.2000000000000002e-07,23.76511720682317,-0.742420121565505
8,1.35e-07,23.688507607502448,-0.7346766010517639
9,1.5000000000000002e-07,23.824062575594322,-0.736056036602289
10,1.65e-07,23.745524548522155,-0.7406186403563977
11,1.8000000000000002e-07,23.663721913851244,-0.7440817099008415
12,1.95e-07,23.93079704098061,-0.7576440320796815
13,2.1e-07,23.71984028175638,-0.76327682456302
14,2.2500000000000002e-07,23.774520061355595,-0.7697486687486418
15,2.4000000000000003e-07,23.847340614909875,-0.7754017419643355
16,2.55e-07,23.759056544859508,-0.7763639200095436
17,2.7e-07,23.82941504073807,-0.7780113975497654
18,2.85e-07,23.915220906629106,-0.7737810301683942
19,3.0000000000000004e-07,23.89100508864709,-0.7712038206741937
20,3.15e-07,23.88252772657835,-0.7738288369238219
21,3.3e-07,23.761956542774843,-0.7643398417791469
22,3.4500000000000003e-07,23.816119071252153,-0.758048806786789
23,3.6000000000000005e-07,23.786769617598146,-0.7540114324095382
24,3.75e-07,23.836210555439607,-0.7520275870998505
25,3.9e-07,23.75469627890151,-0.7455746187594954
26,4.0500000000000004e-07,23.627388444711016,-0.7498765675892329
27,4.2e-07,23.812109185040207,-0.7507635090242156
28,4.35e-07,23.79491990264762,-0.7577429775051682
29,4.5000000000000003e-07,23.761217933445824,-0.7598161433888472
30,4.6500000000000005e-07,23.77144138042866,-0.7556524720639761
31,4.800000000000001e-07,23.74159213838334,-0.7690577470706981
32,4.95e-07,23.885495332952544,-0.7720111392758602
33,5.1e-07,23.897690297299555,-0.7722176459345937
34,5.250000000000001e-07,23.900255506205607,-0.7704717631377472
35,5.4e-07,23.85443010570621,-0.7626046147402297
36,5.550000000000001e-07,23.912661448026117,-0.7657667645571927
37,5.7e-07,23.88735872101071,-0.7622341904813549
38,5.85e-07,23.87254707608896,-0.7600753547019341
39,6.000000000000001e-07,23.79281101322488,-0.7590565989730732
40,6.15e-07,23.778258101028275,-0.7526354162853224
41,6.3e-07,23.76027763131124,-0.7561033986354178
42,6.450000000000001e-07,23.771109121508808,-0.7542888446587692
43,6.6e-07,23.797421467581906,-0.7535023858967782
44,6.75e-07,23.797235057791497,-0.7508937892802762
45,6.900000000000001e-07,23.857614156715933,-0.7605110119831304
46,7.05e-07,23.745485575148944,-0.7546671756291411
47,7.200000000000001e-07,23.882267451345257,-0.7597544663901094
48,7.350000000000001e-07,23.7140884448661,-0.7652855180668705
49,7.5e-07,23.78576112450516,-0.7630347145140788
50,7.650000000000001e-07,23.83190424981433,-0.7668362483012996
51,7.8e-07,23.89165313082907,-0.767396137268992
52,7.95e-07,23.877576841345654,-0.7692073055395792
53,8.100000000000001e-07,23.715251531315882,-0.7640148665581586
54,8.25e-07,23.870015755398704,-0.762563780656296
55,8.4e-07,23.850532092965278,-0.7609255945495867
56,8.550000000000001e-07,23.8109869498523,-0.7587319033574641
57,8.7e-07,23.85570175674609,-0.7598985254341347
58,8.850000000000001e-07,23.816895773568657,-0.7563820036792401
59,9.000000000000001e-07,23.72259889017323,-0.757353258370105
60,9.15e-07,23.792890164758447,-0.7515273808905342
61,9.300000000000001e-07,23.735993844660044,-0.7517990971508964
62,9.450000000000001e-07,23.627946424577985,-0.7603558875198122
63,9.600000000000001e-07,23.796168133370024,-0.7589591731888721
64,9.75e-07,23.67289128442326,-0.755502286534411
65,9.9e-07,23.86459039048417,-0.7602578967599528
66,1.0050000000000001e-06,23.722824594800223,-0.7589711640762996
67,1.02e-06,23.945141259584886,-0.7594864686805866
68,1.035e-06,23.779347803562306,-0.758984681568134
69,1.0500000000000001e-06,23.869460629106023,-0.7672169268898034
70,1.065e-06,23.851480182712976,-0.7647715158747332
71,1.08e-06,23.857337697621535,-0.7622032875561697
72,1.095e-06,23.693279617237707,-0.7615448087820779
73,1.1100000000000002e-06,23.728310293414697,-0.7580259593647208
74,1.125e-06,23.939879389023414,-0.759270336200014
75,1.14e-06,23.81255213002581,-0.7615322961562151
76,1.1550000000000002e-06,23.743351276157384,-0.7558602868753583
77,1.17e-06,23.77534362582766,-0.7561366742538408
78,1.185e-06,23.802059323257073,-0.7520997663750715
79,1.2000000000000002e-06,23.712106076009704,-0.7555164559552238
