,time,amp,phase
0,1.5000000000000002e-08,23.972770788712214,-0.7722471635570171
1,3.0000000000000004e-08,23.923949846674176,-0.7502584580301075
2,4.5000000000000006e-08,23.780306594076603,-0.7324755878383377
3,6.000000000000001e-08,23.569097832384042,-0.7010871078204669
4,7.500000000000001e-08,23.62004254059911,-0.6941735463090375
5,9.000000000000001e-08,23.33662691981639,-0.6810229594888144
6,1.05e-07,23.40151691489151,-0.678454380135428
7,1.2000000000000002e-07,23.472579356514775,-0.6810002940722106
8,1.35e-07,23.551102679035733,-0.7097100393132209
9,1.5000000000000002e-07,23.65070455657869,-0.7246658301358779
10,1.65e-07,23.734557520074713,-0.7347359111856169
11,1.8000000000000002e-07,23.782597944255073,-0.7460285004392397
12,1.95e-07,23.925051128771887,-0.7546669611736626
13,2.1e-07,23.78400687179964,-0.7547119495417592
14,2.2500000000000002e-07,23.714211947283555,-0.7387383831280635
15,2.4000000000000003e-07,23.5750764727036,-0.7268318093133439
16,2.55e-07,23.46304596330951,-0.7066045634830241
17,2.7e-07,23.366331810521924,-0.6942960065600485
18,2.85e-07,23.412815617099692,-0.688723098810381
19,3.0000000000000004e-07,23.442129729441305,-0.6874566994755343
20,3.15e-07,23.57164369788125,-0.6938943487114959
21,3.3e-07,23.55920938832248,-0.702994491533654
22,3.4500000000000003e-07,23.68342086132531,-0.7180741317153628
23,3.6000000000000005e-07,23.775406086468795,-0.7364693537542351
24,3.75e-07,23.730775910254422,-0.7409194396332421
25,3.9e-07,23.751589180834298,-0.7451293129259201
26,4.0500000000000004e-07,23.884663765193576,-0.7384533119144604
27,4.2e-07,23.739448382415517,-0.7328743751984879
28,4.35e-07,23.580137276959473,-0.7178044337462114
29,4.5000000000000003e-07,23.583849508308163,-0.7082718110093159
30,4.6500000000000005e-07,23.426596759735432,-0.6920346616933972
31,4.800000000000001e-07,23.41556126576735,-0.6822639211310728
32,4.95e-07,23.47386926316527,-0.6856766363445269
33,5.1e-07,23.477903387589645,-0.6946348384218879
34,5.250000000000001e-07,23.442413944377634,-0.7005776262704543
35,5.4e-07,23.539925922751237,-0.7139059543443782
36,5.550000000000001e-07,23.697891401385377,-0.7231934672614081
37,5.7e-07,23.66463020142119,-0.7269669706671542
38,5.85e-07,23.582710716727707,-0.7383214100710758
39,6.000000000000001e-07,23.64813305616082,-0.723332255717825
40,6.15e-07,23.626247920290368,-0.7174619692189959
41,6.3e-07,23.59010192379069,-0.71474145892
42,6.450000000000001e-07,23.60543879838866,-0.7057015194131212
43,6.6e-07,23.45108604857729,-0.696152305322614
44,6.75e-07,23.519513757962148,-0.6897233626216535
45,6.900000000000001e-07,23.53897519663576,-0.6981063898030544
46,7.05e-07,23.459062274037286,-0.6907849492145525
47,7.200000000000001e-07,23.493965870515122,-0.7029457032322036
48,7.350000000000001e-07,23.65570404509006,-0.709470716771981
49,7.5e-07,23.640277032723095,-0.7211184032801897
50,7.650000000000001e-07,23.633086647222974,-0.717185014381919
51,7.8e-07,23.67294522143987,-0.7179855115723878
52,7.95e-07,23.681845615115897,-0.7201311812081022
53,8.100000000000001e-07,23.71835139904316,-0.721300577104259
54,8.25e-07,23.468744742306317,-0.7038340777802087
55,8.4e-07,23.529155853017112,-0.703890776839191
56,8.550000000000001e-07,23.51159917916528,-0.6975011463340192
57,8.7e-07,23.370372080944794,-0.6952157530702792
58,8.850000000000001e-07,23.52599160432559,-0.6874260671555046
59,9.000000000000001e-07,23.433988132813674,-0.6949934534338971
60,9.15e-07,23.52160815350715,-0.6943918126328092
61,9.300000000000001e-07,23.619140146335052,-0.7024256163713483
62,9.450000000000001e-07,23.542558770798024,-0.7079926260090547
63,9.600000000000001e-07,23.43481177258978,-0.7063445322046356
64,9.75e-07,23.544180301750377,-0.717719746730839
65,9.9e-07,23.61565511874955,-0.7166536952410718
66,1.0050000000000001e-06,23.52499187569964,-0.7132408285796994
67,1.02e-06,23.57245134780462,-0.7097631160198695
68,1.035e-06,23.551778734590695,-0.7036183881104643
69,1.0500000000000001e-06,23.445008521255733,-0.7003433884237728
70,1.065e-06,23.4956884479173,-0.6898503360283221
71,1.08e-06,23.485893831766976,-0.6956180057743088
72,1.095e-06,23.433809515453877,-0.6944605032161998
73,1.1100000000000002e-06,23.534394886335697,-0.6899418235440117
74,1.125e-06,23.35474777570539,-0.6995668008378526
75,1.14e-06,23.566202200819642,-0.7029010061101801
76,1.1550000000000002e-06,23.544173389731053,-0.7073763562655382
77,1.17e-06,23.48847954985946,-0.7089447670870089
78,1.185e-06,23.378223834244544,-0.7098987477387443
79,1.2000000000000002e-06,23.623040676579155,-0.7052194144330214
