,time,amp,phase
0,1.5000000000000002e-08,23.899011878874116,-0.7684662360211367
1,3.0000000000000004e-08,23.944378428842068,-0.7621945609559694
2,4.5000000000000006e-08,23.842467519315765,-0.7457326349093903
3,6.000000000000001e-08,23.66703849374556,-0.7226269715347325
4,7.500000000000001e-08,23.48235494916256,-0.7109603386476239
5,9.000000000000001e-08,23.35556272984505,-0.6932628686146879
6,1.05e-07,23.338737639782778,-0.6749693697170968
7,1.2000000000000002e-07,23.40505223257662,-0.6750524705560474
8,1.35e-07,23.40139835563318,-0.6802859018106412
9,1.5000000000000002e-07,23.446243021257015,-0.6976385461230188
10,1.65e-07,23.58507904938859,-0.7006136461017971
11,1.8000000000000002e-07,23.678098443788915,-0.7266738697410949
12,1.95e-07,23.829300562302485,-0.7367384065593664
13,2.1e-07,23.85674290987201,-0.752108411830814
14,2.2500000000000002e-07,23.912762287058815,-0.7540336788948967
15,2.4000000000000003e-07,23.833421131642098,-0.7556436800989526
16,2.55e-07,23.864555823177646,-0.7517666805662152
17,2.7e-07,23.80492312498412,-0.7321523127340557
18,2.85e-07,23.58245132860518,-0.7249026949710919
19,3.0000000000000004e-07,23.490069079868817,-0.7070474593570781
20,3.15e-07,23.47670707074926,-0.7028450896159699
21,3.3e-07,23.463778116776435,-0.6889403000775725
22,3.4500000000000003e-07,23.345754853830055,-0.6832976501878723
23,3.6000000000000005e-07,23.367101258300263,-0.6891689754441126
24,3.75e-07,23.445239967562173,-0.6949519178532589
25,3.9e-07,23.46148555195582,-0.7048560935081565
26,4.0500000000000004e-07,23.537916948523268,-0.7197480389384534
27,4.2e-07,23.71673215448257,-0.7209421362841756
28,4.35e-07,23.719993835863114,-0.7254276548505287
29,4.5000000000000003e-07,23.71342896309742,-0.7405552345687295
30,4.6500000000000005e-07,23.810423562040764,-0.7450774902143181
31,4.800000000000001e-07,23.74332076835096,-0.7395697874245252
32,4.95e-07,23.666150544373288,-0.7326500942107386
33,5.1e-07,23.71342807022594,-0.7221887455387224
34,5.250000000000001e-07,23.622320926988575,-0.7151737637308384
35,5.4e-07,23.638587299803458,-0.7132604131901121
36,5.550000000000001e-07,23.48423368162698,-0.7007081734266247
37,5.7e-07,23.563673695646727,-0.6969301953450208
38,5.85e-07,23.4380978702167,-0.6943176995264734
39,6.000000000000001e-07,23.429960989471095,-0.6953655866506189
40,6.15e-07,23.447528919487308,-0.7051478694919554
41,6.3e-07,23.66556641856664,-0.7116105457827822
42,6.450000000000001e-07,23.422401761647123,-0.7132362000990725
43,6.6e-07,23.631452056561486,-0.7203392698085823
44,6.75e-07,23.665059557876653,-0.7258399738283404
45,6.900000000000001e-07,23.61030951395001,-0.7309924274871497
46,7.05e-07,23.694451487583507,-0.7310006246112485
47,7.200000000000001e-07,23.657821508400314,-0.7319409647753116
48,7.350000000000001e-07,23.569483275612008,-0.7220594569874358
49,7.5e-07,23.59047621668683,-0.7178190936188403
50,7.650000000000001e-07,23.51588149764714,-0.708095549455043
51,7.8e-07,23.419709243733728,-0.7021024549121252
52,7.95e-07,23.578114185086402,-0.7050384862724898
53,8.100000000000001e-07,23.50650976283744,-0.6970256224186883
54,8.25e-07,23.457028855405337,-0.6959663377786646
55,8.4e-07,23.440969594347365,-0.6963744143360165
56,8.550000000000001e-07,23.48896520722845,-0.7050350828846647
57,8.7e-07,23.573710984295605,-0.7080010916748141
58,8.850000000000001e-07,23.57190753532516,-0.7142361194705952
59,9.000000000000001e-07,23.57346149769602,-0.7104496320636777
60,9.15e-07,23.632881217213047,-0.7202389280887642
61,9.300000000000001e-07,23.505529830216087,-0.7213175631215377
62,9.450000000000001e-07,23.58398007193424,-0.7172382605328668
63,9.600000000000001e-07,23.520306691721583,-0.7173066238777457
64,9.75e-07,23.654166924779517,-0.7193461223617166
65,9.9e-07,23.636142774098793,-0.7139864554382019
66,1.0050000000000001e-06,23.574892722573207,-0.7016787884933702
67,1.02e-06,23.564978493448752,-0.711189217505462
68,1.035e-06,23.486029501431503,-0.7035014705050073
69,1.0500000000000001e-06,23.507155304788537,-0.6969851353714527
70,1.065e-06,23.48033111650092,-0.6963769992493914
71,1.08e-06,23.55694825071734,-0.6964481521643101
72,1.095e-06,23.45155525124754,-0.7012591750484013
73,1.1100000000000002e-06,23.579488588174982,-0.7111429636684755
74,1.125e-06,23.55890033025239,-0.7109480922198429
75,1.14e-06,23.578810406849488,-0.7111449227856995
76,1.1550000000000002e-06,23.615243201480194,-0.7099081215387459
77,1.17e-06,23.65911818733846,-0.7172736453535318
78,1.185e-06,23.592307019157587,-0.7108505291243407
79,1.2000000000000002e-06,23.60585517821564,-0.7114091733120138
