,time,amp,phase
0,2.5000000000000002e-08,24.059692099203396,-0.7899079181988561
1,5.0000000000000004e-08,24.035560968685363,-0.7782131753578895
2,7.500000000000001e-08,23.981343762886112,-0.778709399042623
3,1.0000000000000001e-07,23.908219379177016,-0.772868837876542
4,1.2500000000000002e-07,23.941897609803785,-0.7642438631055084
5,1.5000000000000002e-07,23.81262961429925,-0.7584046323705231
6,1.7500000000000002e-07,23.713847889168434,-0.7541191992414068
7,2.0000000000000002e-07,23.84163505245886,-0.7543266577283383
8,2.2500000000000002e-07,23.8604364999436,-0.7618472055906091
9,2.5000000000000004e-07,23.81086372371705,-0.7663758382269902
10,2.75e-07,23.93110117444128,-0.7655240529076359
11,3.0000000000000004e-07,23.803535022853747,-0.7660249167589095
12,3.25e-07,23.916840061964173,-0.7753763283651706
13,3.5000000000000004e-07,23.88964450287216,-0.7746618434479022
14,3.75e-07,24.046842225478507,-0.7778071023015977
15,4.0000000000000003e-07,24.03466941075156,-0.7816540766520441
16,4.25e-07,23.967404145596998,-0.7857875995950546
17,4.5000000000000003e-07,23.875115475462522,-0.7740736670720332
18,4.75e-07,23.806342214022298,-0.7731802914123771
19,5.000000000000001e-07,24.004312228061586,-0.7670314676399479
20,5.250000000000001e-07,23.9521388370064,-0.7666019452051749
21,5.5e-07,23.909023122739185,-0.7623954924213666
22,5.75e-07,23.86003153526047,-0.7604716826614462
23,6.000000000000001e-07,23.8140935891027,-0.7590458999843076
24,6.25e-07,23.913915041959555,-0.7587672670366975
25,6.5e-07,23.999589060654348,-0.7641108586878008
26,6.75e-07,23.94504665363139,-0.7613525239994897
27,7.000000000000001e-07,23.94378835157881,-0.7662393384657207
28,7.25e-07,23.931529093842972,-0.7665401041337374
29,7.5e-07,23.94559653190597,-0.7673414114949547
30,7.750000000000001e-07,23.877433148554072,-0.7759745080237211
31,8.000000000000001e-07,23.996083330073954,-0.7739878260119336
32,8.25e-07,23.976288987912376,-0.7767391075354637
33,8.5e-07,23.919054616981647,-0.7746975273790543
34,8.750000000000001e-07,24.03544444454791,-0.7662243448007608
35,9.000000000000001e-07,23.979653895676122,-0.7682665727258524
36,9.25e-07,23.869379580353424,-0.7661507357783406
37,9.5e-07,23.97733916716574,-0.7621984161503852
38,9.75e-07,23.913645382922777,-0.7663406117616358
39,1.0000000000000002e-06,23.897654483424244,-0.7672625655949272
40,1.0250000000000001e-06,23.947662618013158,-0.7555324065725334
41,1.0500000000000001e-06,24.047054907161435,-0.7643398892493009
42,1.075e-06,23.976972994371884,-0.7640050708779003
43,1.1e-06,23.907193836111407,-0.7608980707405282
44,1.125e-06,23.794500856596322,-0.765280112568724
45,1.15e-06,24.027843879175194,-0.7695429743769765
46,1.175e-06,24.043446175822034,-0.7655091687566261
47,1.2000000000000002e-06,23.79480301767928,-0.7776315514117665
48,1.2250000000000001e-06,24.038794412502195,-0.7733507087823087
49,1.25e-06,23.88888609378869,-0.771775549529732
50,1.275e-06,23.83899192542694,-0.7701622702752469
51,1.3e-06,23.86891973811829,-0.7699553487222309
52,1.325e-06,23.827414864148896,-0.7689679705293474
53,1.35e-06,23.918302318628406,-0.766382659023438
54,1.3750000000000002e-06,23.97588725718908,-0.7662939675132031
55,1.4000000000000001e-06,23.935703559800302,-0.7660772466311542
56,1.4250000000000001e-06,23.961660735063987,-0.76208702563521
57,1.45e-06,23.909401823730793,-0.7619356438563304
58,1.475e-06,23.97763228034377,-0.7618429394760388
59,1.5e-06,24.035476554224896,-0.7721677258161337
60,1.525e-06,23.9714215538438,-0.7641366183658089
61,1.5500000000000002e-06,23.90037682423803,-0.7704333976480723
62,1.5750000000000002e-06,23.988955470380365,-0.7683872777036611
63,1.6000000000000001e-06,23.971709130356626,-0.7686866345189611
64,1.6250000000000001e-06,23.8752799731746,-0.7699905903962969
65,1.65e-06,23.880612709363206,-0.7704801467351376
66,1.675e-06,23.924882874939506,-0.7727184345535737
67,1.7e-06,23.888416713888688,-0.7686154323652392
68,1.7250000000000002e-06,23.90890254377429,-0.7724358899031987
69,1.7500000000000002e-06,23.881928600474073,-0.7656510915038249
70,1.7750000000000002e-06,23.997285984222174,-0.7682894671360075
71,1.8000000000000001e-06,23.942483169571027,-0.7675189959041782
72,1.825e-06,23.978331818563362,-0.7638975428614342
73,1.85e-06,23.928270140849406,-0.768179265058975
74,1.875e-06,23.95743900745805,-0.7627604307409624
75,1.9e-06,23.87331032586434,-0.7637078145894513
76,1.925e-06,24.054722379659644,-0.7681306922197146
77,1.95e-06,24.02126057462041,-0.7643702599646782
78,1.975e-06,23.90285729307282,-0.7680188455942818
79,2.0000000000000003e-06,23.919060096627575,-0.7662169600513729
