,time,amp,phase
0,1.5000000000000002e-08,23.875243113554212,-0.7813461308651501
1,3.0000000000000004e-08,23.83706587249912,-0.7604673811374788
2,4.5000000000000006e-08,23.6162831445718,-0.7351736134786784
3,6.000000000000001e-08,23.427337295592043,-0.7161803578744365
4,7.500000000000001e-08,23.488335753947577,-0.710343837675824
5,9.000000000000001e-08,23.609105757543876,-0.7044094548649807
6,1.05e-07,23.545597002777622,-0.7076923226821918
7,1.2000000000000002e-07,23.595886629614704,-0.7318113795305692
8,1.35e-07,23.699019602976037,-0.7550118913245973
9,1.5000000000000002e-07,23.753512389892684,-0.7644339788019668
10,1.65e-07,23.873270168441675,-0.7612483639382011
11,1.8000000000000002e-07,23.82328548414397,-0.7564656243204954
12,1.95e-07,23.74573481633783,-0.7519846573748368
13,2.1e-07,23.618079530844277,-0.7227067180828293
14,2.2500000000000002e-07,23.440476160513093,-0.7132321241223116
15,2.4000000000000003e-07,23.405020060062952,-0.7011628289498678
16,2.55e-07,23.4081972829407,-0.6973949554626974
17,2.7e-07,23.46775872923386,-0.7058602892920285
18,2.85e-07,23.667463225940317,-0.7269660981009951
19,3.0000000000000004e-07,23.580858382789174,-0.7359643209217063
20,3.15e-07,23.801721605354395,-0.7494657519182043
21,3.3e-07,23.755923974085345,-0.7525586124611153
22,3.4500000000000003e-07,23.6770772466532,-0.753621625898895
23,3.6000000000000005e-07,23.54056625749605,-0.7377336594146153
24,3.75e-07,23.594401006901315,-0.7302903863608423
25,3.9e-07,23.480674221135406,-0.7148861318016332
26,4.0500000000000004e-07,23.36659905787756,-0.7075703793354934
27,4.2e-07,23.60181039040485,-0.696848576158237
28,4.35e-07,23.40402162571497,-0.7104905360172641
29,4.5000000000000003e-07,23.499901368713832,-0.7128966875185233
30,4.6500000000000005e-07,23.763491887406868,-0.7316370965627979
31,4.800000000000001e-07,23.625951742533967,-0.7417621749582918
32,4.95e-07,23.655968669006494,-0.7460742215623017
33,5.1e-07,23.706171865243167,-0.7486881976396811
34,5.250000000000001e-07,23.72423485413574,-0.739136718109172
35,5.4e-07,23.552989209573727,-0.7203276078733267
36,5.550000000000001e-07,23.48173634392662,-0.7150066447959124
37,5.7e-07,23.474351830805393,-0.7036594437516458
38,5.85e-07,23.561662192417135,-0.701624699476676
39,6.000000000000001e-07,23.475310285611346,-0.7106152083443784
40,6.15e-07,23.466015075790736,-0.7087973446923267
41,6.3e-07,23.52544822742828,-0.7218397175704635
42,6.450000000000001e-07,23.61114872277749,-0.7326846718149929
43,6.6e-07,23.615056318805262,-0.7349984928064115
44,6.75e-07,23.718252638503827,-0.7327504939525452
45,6.900000000000001e-07,23.709681888114645,-0.7265443490154182
46,7.05e-07,23.47319260181778,-0.7257251684503819
47,7.200000000000001e-07,23.506711929445203,-0.7100776799071646
48,7.350000000000001e-07,23.551002969492504,-0.711300455268733
49,7.5e-07,23.42203222669194,-0.703805545207998
50,7.650000000000001e-07,23.45299231232518,-0.7061658586696934
51,7.8e-07,23.55677004749427,-0.7095931745883719
52,7.95e-07,23.588574157316767,-0.7176608328708073
53,8.100000000000001e-07,23.543222891397306,-0.72176674817212
54,8.25e-07,23.580297565589852,-0.7333329403096497
55,8.4e-07,23.694197555597544,-0.7300052823304025
56,8.550000000000001e-07,23.504652372827834,-0.726500612841776
57,8.7e-07,23.693789693001847,-0.7199399736904685
58,8.850000000000001e-07,23.55646246348377,-0.7248630429126338
59,9.000000000000001e-07,23.457613558410394,-0.702319322678214
60,9.15e-07,23.44920383055666,-0.7102745310617065
61,9.300000000000001e-07,23.35546466283352,-0.7017982912856896
62,9.450000000000001e-07,23.372495166967582,-0.7055147145775553
63,9.600000000000001e-07,23.616211114523956,-0.7120005872733612
64,9.75e-07,23.645319918502285,-0.7198274237390895
65,9.9e-07,23.582271515101464,-0.7230011128599402
66,1.0050000000000001e-06,23.498224612940213,-0.7253401622655679
67,1.02e-06,23.56660422721829,-0.7244001196219899
68,1.035e-06,23.518378471835977,-0.720562287478852
69,1.0500000000000001e-06,23.476684359136883,-0.7071344668868305
70,1.065e-06,23.483514456082943,-0.7101344583321255
71,1.08e-06,23.42586622190743,-0.6958064538112121
72,1.095e-06,23.414533100810836,-0.7034148730781193
73,1.1100000000000002e-06,23.396386054778798,-0.7090406148377337
74,1.125e-06,23.487946980242317,-0.7139422812615115
75,1.14e-06,23.56514906754722,-0.7103319158479022
76,1.1550000000000002e-06,23.43445200061659,-0.720933751808747
77,1.17e-06,23.670976408513994,-0.7211265062715027
78,1.185e-06,23.430138202160176,-0.719547394823303
79,1.2000000000000002e-06,23.55748817333074,-0.721223165853571
