,time,amp,phase
0,2.5000000000000002e-08,23.915703552390834,-0.7845965783752193
1,5.0000000000000004e-08,24.008754803504498,-0.7746558855408647
2,7.500000000000001e-08,23.6754999220384,-0.7703759183136792
3,1.0000000000000001e-07,23.822373149743584,-0.756361209232045
4,1.2500000000000002e-07,23.675394522930887,-0.7408738293316987
5,1.5000000000000002e-07,23.621137299320225,-0.7304239400208845
6,1.7500000000000002e-07,23.434126451076075,-0.7209764211715678
7,2.0000000000000002e-07,23.47414021733872,-0.711439624230521
8,2.2500000000000002e-07,23.430911095174867,-0.7100884567509691
9,2.5000000000000004e-07,23.369320199574883,-0.7055309403300914
10,2.75e-07,23.31155915884255,-0.6986873872308721
11,3.0000000000000004e-07,23.36036291371506,-0.7110705901486165
12,3.25e-07,23.454314224923085,-0.7105071752117913
13,3.5000000000000004e-07,23.336939488370557,-0.7167080129264534
14,3.75e-07,23.607274365962592,-0.7256472558216219
15,4.0000000000000003e-07,23.57748067140946,-0.7371998217850608
16,4.25e-07,23.699509168833018,-0.7438859659905118
17,4.5000000000000003e-07,23.64765362213259,-0.7505092554390937
18,4.75e-07,23.599916611214123,-0.7501442467230341
19,5.000000000000001e-07,23.64388492623524,-0.7549373310093161
20,5.250000000000001e-07,23.718839355060425,-0.7527059320321521
21,5.5e-07,23.64483501752403,-0.7551099785800393
22,5.75e-07,23.762921833813017,-0.755775489428519
23,6.000000000000001e-07,23.77099883315761,-0.7496534898264534
24,6.25e-07,23.621522005469608,-0.7490989673002404
25,6.5e-07,23.6182164480219,-0.7414343175556125
26,6.75e-07,23.61948442115038,-0.737842432984917
27,7.000000000000001e-07,23.538810613949675,-0.7339754758724891
28,7.25e-07,23.451009918123585,-0.7385358192046712
29,7.5e-07,23.59859047546361,-0.7306397609537456
30,7.750000000000001e-07,23.615476796173002,-0.7387700840486491
31,8.000000000000001e-07,23.397615271132626,-0.7289615645673607
32,8.25e-07,23.434733177170973,-0.7306301666867872
33,8.5e-07,23.548072141978206,-0.7273664068600646
34,8.750000000000001e-07,23.53914995615907,-0.7306452204312625
35,9.000000000000001e-07,23.522775037274478,-0.7371213219628375
36,9.25e-07,23.573278637358552,-0.7344724786462987
37,9.5e-07,23.549633148279295,-0.7311725102640257
38,9.75e-07,23.583328755330946,-0.7398161343861349
39,1.0000000000000002e-06,23.499514349004823,-0.7398330694226511
40,1.0250000000000001e-06,23.565171801376497,-0.7418945368638837
41,1.0500000000000001e-06,23.485057465396707,-0.7461200432781286
42,1.075e-06,23.642466576132314,-0.746138570805736
43,1.1e-06,23.63394486985719,-0.7390194772024433
44,1.125e-06,23.617563322658402,-0.7423359255983042
45,1.15e-06,23.533373602174954,-0.7424226827012054
46,1.175e-06,23.574737110724286,-0.7438491174855512
47,1.2000000000000002e-06,23.597409488473573,-0.7413065273573883
48,1.2250000000000001e-06,23.489806132145926,-0.7449310877571086
49,1.25e-06,23.587381000285202,-0.7403079928337509
50,1.275e-06,23.632122263388773,-0.7370849080289197
51,1.3e-06,23.52139046822293,-0.7375100030013472
52,1.325e-06,23.656758503817407,-0.7361952582921839
53,1.35e-06,23.509993052933076,-0.732890799571542
54,1.3750000000000002e-06,23.535025402901635,-0.7309915360682416
55,1.4000000000000001e-06,23.470116854556913,-0.7268498716749434
56,1.4250000000000001e-06,23.618217765308408,-0.7289226963449834
57,1.45e-06,23.5290229642352,-0.7297520780825222
58,1.475e-06,23.550171924508987,-0.7362169795169042
59,1.5e-06,23.47001610503137,-0.731986524019787
60,1.525e-06,23.52906564521292,-0.7323422741148086
61,1.5500000000000002e-06,23.462916652415288,-0.7339601816102157
62,1.5750000000000002e-06,23.472681653710826,-0.7367221881252012
63,1.6000000000000001e-06,23.51213959351247,-0.7317696189945287
64,1.6250000000000001e-06,23.613641445683847,-0.7417160689596768
65,1.65e-06,23.61477337107626,-0.7410309406014043
66,1.675e-06,23.564174642422294,-0.7361404874228193
67,1.7e-06,23.62324515781516,-0.7423516245198092
68,1.7250000000000002e-06,23.581236245934825,-0.7364465484383557
69,1.7500000000000002e-06,23.591995892581405,-0.7373091277392122
70,1.7750000000000002e-06,23.578838262772344,-0.7360073064001246
71,1.8000000000000001e-06,23.472360239992856,-0.7333921678207453
72,1.825e-06,23.571925922103887,-0.7351862915592219
73,1.85e-06,23.676844911296758,-0.7298191084295482
74,1.875e-06,23.462433643729636,-0.7313047384756308
75,1.9e-06,23.483854192610263,-0.7306569366399339
76,1.925e-06,23.45960483826498,-0.7296826842810752
77,1.95e-06,23.512337138053628,-0.7259436138232146
78,1.975e-06,23.542146980267432,-0.7345665658511591
79,2.0000000000000003e-06,23.48413356991012,-0.7369099078233033
